crowd_bin,head_area_bin,inout_bin,layer_a,layer_b,metric,people_count,sample_id,scope,value
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,703,pair,0.24543510362790638
4+,medium,mixed,layer_5,layer_11,linear_cka,4,703,pair,0.8343308887373267
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,703,pair,0.7241699834130886
4+,medium,mixed,layer_8,layer_11,linear_cka,4,703,pair,0.8838177594799589
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,703,pair,0.659906026145325
4+,medium,mixed,layer_2,,token_cosine,4,704,layer,0.41285775414364795
4+,medium,mixed,layer_2,,effective_rank,4,704,layer,6.037015968354795
4+,medium,mixed,layer_2,,normalized_effective_rank,4,704,layer,0.09432837450554367
4+,medium,mixed,layer_2,,spatial_variance,4,704,layer,5.852380371052814
4+,medium,mixed,layer_5,,token_cosine,4,704,layer,0.2294436442641957
4+,medium,mixed,layer_5,,effective_rank,4,704,layer,8.657921377048064
4+,medium,mixed,layer_5,,normalized_effective_rank,4,704,layer,0.135280021516376
4+,medium,mixed,layer_5,,spatial_variance,4,704,layer,6.1212852394366735
4+,medium,mixed,layer_8,,token_cosine,4,704,layer,0.1787235976366595
4+,medium,mixed,layer_8,,effective_rank,4,704,layer,14.80225516060765
4+,medium,mixed,layer_8,,normalized_effective_rank,4,704,layer,0.23128523688449454
4+,medium,mixed,layer_8,,spatial_variance,4,704,layer,1.3500516215557656
4+,medium,mixed,layer_11,,token_cosine,4,704,layer,0.4355528987972499
4+,medium,mixed,layer_11,,effective_rank,4,704,layer,17.87253393451672
4+,medium,mixed,layer_11,,normalized_effective_rank,4,704,layer,0.27925834272682376
4+,medium,mixed,layer_11,,spatial_variance,4,704,layer,0.08853922585868457
4+,medium,mixed,layer_2,layer_5,linear_cka,4,704,pair,0.9645781551031787
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,704,pair,0.1521722030013063
4+,medium,mixed,layer_2,layer_8,linear_cka,4,704,pair,0.9315874402858481
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,704,pair,0.39385082655132553
4+,medium,mixed,layer_2,layer_11,linear_cka,4,704,pair,0.7704405050891142
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,704,pair,0.7577501239732028
4+,medium,mixed,layer_5,layer_8,linear_cka,4,704,pair,0.9757700493271784
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,704,pair,0.24497492163159393
4+,medium,mixed,layer_5,layer_11,linear_cka,4,704,pair,0.8342364896764648
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,704,pair,0.7239754084770054
4+,medium,mixed,layer_8,layer_11,linear_cka,4,704,pair,0.8838331179462895
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,704,pair,0.6598459932383739
4+,medium,mixed,layer_2,,token_cosine,4,705,layer,0.41141592495624274
4+,medium,mixed,layer_2,,effective_rank,4,705,layer,6.0279987819584395
4+,medium,mixed,layer_2,,normalized_effective_rank,4,705,layer,0.09418748096810062
4+,medium,mixed,layer_2,,spatial_variance,4,705,layer,5.879616709744641
4+,medium,mixed,layer_5,,token_cosine,4,705,layer,0.22886261880046935
4+,medium,mixed,layer_5,,effective_rank,4,705,layer,8.65432305241246
4+,medium,mixed,layer_5,,normalized_effective_rank,4,705,layer,0.1352237976939447
4+,medium,mixed,layer_5,,spatial_variance,4,705,layer,6.133234351823344
4+,medium,mixed,layer_8,,token_cosine,4,705,layer,0.17847623066441848
4+,medium,mixed,layer_8,,effective_rank,4,705,layer,14.810940845651064
4+,medium,mixed,layer_8,,normalized_effective_rank,4,705,layer,0.23142095071329788
4+,medium,mixed,layer_8,,spatial_variance,4,705,layer,1.3506339227176616
4+,medium,mixed,layer_11,,token_cosine,4,705,layer,0.43563554400971244
4+,medium,mixed,layer_11,,effective_rank,4,705,layer,17.89382251295865
4+,medium,mixed,layer_11,,normalized_effective_rank,4,705,layer,0.2795909767649789
4+,medium,mixed,layer_11,,spatial_variance,4,705,layer,0.08853108586314817
4+,medium,mixed,layer_2,layer_5,linear_cka,4,705,pair,0.9645028485749019
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,705,pair,0.1516897409000795
4+,medium,mixed,layer_2,layer_8,linear_cka,4,705,pair,0.93139805380366
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,705,pair,0.39410403591926463
4+,medium,mixed,layer_2,layer_11,linear_cka,4,705,pair,0.7702396305768563
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,705,pair,0.7580969050111894
4+,medium,mixed,layer_5,layer_8,linear_cka,4,705,pair,0.9756238544913678
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,705,pair,0.24515363607524676
4+,medium,mixed,layer_5,layer_11,linear_cka,4,705,pair,0.8339989302026323
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,705,pair,0.7242037700442299
4+,medium,mixed,layer_8,layer_11,linear_cka,4,705,pair,0.8835770591887411
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,705,pair,0.6599716026142812
4+,medium,mixed,layer_2,,token_cosine,4,706,layer,0.41198724594058594
4+,medium,mixed,layer_2,,effective_rank,4,706,layer,6.034200096593744
4+,medium,mixed,layer_2,,normalized_effective_rank,4,706,layer,0.09428437650927725
4+,medium,mixed,layer_2,,spatial_variance,4,706,layer,5.867733074453757
4+,medium,mixed,layer_5,,token_cosine,4,706,layer,0.22890841175177756
4+,medium,mixed,layer_5,,effective_rank,4,706,layer,8.662036519288378
4+,medium,mixed,layer_5,,normalized_effective_rank,4,706,layer,0.1353443206138809
4+,medium,mixed,layer_5,,spatial_variance,4,706,layer,6.130436875241897
4+,medium,mixed,layer_8,,token_cosine,4,706,layer,0.17854415340805446
4+,medium,mixed,layer_8,,effective_rank,4,706,layer,14.818867254641106
4+,medium,mixed,layer_8,,normalized_effective_rank,4,706,layer,0.23154480085376727
4+,medium,mixed,layer_8,,spatial_variance,4,706,layer,1.350681718103246
4+,medium,mixed,layer_11,,token_cosine,4,706,layer,0.4353558471781536
4+,medium,mixed,layer_11,,effective_rank,4,706,layer,17.897859621613474
4+,medium,mixed,layer_11,,normalized_effective_rank,4,706,layer,0.27965405658771053
4+,medium,mixed,layer_11,,spatial_variance,4,706,layer,0.08858300155475612
4+,medium,mixed,layer_2,layer_5,linear_cka,4,706,pair,0.9643383268927497
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,706,pair,0.1518726050159143
4+,medium,mixed,layer_2,layer_8,linear_cka,4,706,pair,0.9311335779436841
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,706,pair,0.39409311961158316
4+,medium,mixed,layer_2,layer_11,linear_cka,4,706,pair,0.7701250809188902
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,706,pair,0.7582385240958359
4+,medium,mixed,layer_5,layer_8,linear_cka,4,706,pair,0.9754736580285405
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,706,pair,0.24498955876861989
4+,medium,mixed,layer_5,layer_11,linear_cka,4,706,pair,0.8338952755509861
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,706,pair,0.7243114352801198
4+,medium,mixed,layer_8,layer_11,linear_cka,4,706,pair,0.8835326849999621
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,706,pair,0.6599029299879334
4+,medium,mixed,layer_2,,token_cosine,4,707,layer,0.4121740808224167
4+,medium,mixed,layer_2,,effective_rank,4,707,layer,6.038238111830773
4+,medium,mixed,layer_2,,normalized_effective_rank,4,707,layer,0.09434747049735583
4+,medium,mixed,layer_2,,spatial_variance,4,707,layer,5.8630567249870955
4+,medium,mixed,layer_5,,token_cosine,4,707,layer,0.22887206583116565
4+,medium,mixed,layer_5,,effective_rank,4,707,layer,8.663553961712834
4+,medium,mixed,layer_5,,normalized_effective_rank,4,707,layer,0.13536803065176303
4+,medium,mixed,layer_5,,spatial_variance,4,707,layer,6.129582535748341
4+,medium,mixed,layer_8,,token_cosine,4,707,layer,0.17859467688221717
4+,medium,mixed,layer_8,,effective_rank,4,707,layer,14.812121588328866
4+,medium,mixed,layer_8,,normalized_effective_rank,4,707,layer,0.23143939981763853
4+,medium,mixed,layer_8,,spatial_variance,4,707,layer,1.3509883361630768
4+,medium,mixed,layer_11,,token_cosine,4,707,layer,0.4354170482580509
4+,medium,mixed,layer_11,,effective_rank,4,707,layer,17.902082086437844
4+,medium,mixed,layer_11,,normalized_effective_rank,4,707,layer,0.2797200326005913
4+,medium,mixed,layer_11,,spatial_variance,4,707,layer,0.0885916935415465
4+,medium,mixed,layer_2,layer_5,linear_cka,4,707,pair,0.9642623160131304
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,707,pair,0.1520735231288758
4+,medium,mixed,layer_2,layer_8,linear_cka,4,707,pair,0.9311880190366677
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,707,pair,0.3942406313738497
4+,medium,mixed,layer_2,layer_11,linear_cka,4,707,pair,0.7701706185813645
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,707,pair,0.7582211542119124
4+,medium,mixed,layer_5,layer_8,linear_cka,4,707,pair,0.9755324861730849
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,707,pair,0.2449916713756098
4+,medium,mixed,layer_5,layer_11,linear_cka,4,707,pair,0.8339173399327937
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,707,pair,0.7243449996886264
4+,medium,mixed,layer_8,layer_11,linear_cka,4,707,pair,0.8835107114513885
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,707,pair,0.6600094009081808
4+,medium,mixed,layer_2,,token_cosine,4,708,layer,0.4124628076026026
4+,medium,mixed,layer_2,,effective_rank,4,708,layer,6.039823706437197
4+,medium,mixed,layer_2,,normalized_effective_rank,4,708,layer,0.0943722454130812
4+,medium,mixed,layer_2,,spatial_variance,4,708,layer,5.858648640582818
4+,medium,mixed,layer_5,,token_cosine,4,708,layer,0.22899546814440802
4+,medium,mixed,layer_5,,effective_rank,4,708,layer,8.66664963427467
4+,medium,mixed,layer_5,,normalized_effective_rank,4,708,layer,0.13541640053554171
4+,medium,mixed,layer_5,,spatial_variance,4,708,layer,6.124175181495204
4+,medium,mixed,layer_8,,token_cosine,4,708,layer,0.17874194082147424
4+,medium,mixed,layer_8,,effective_rank,4,708,layer,14.808554888561844
4+,medium,mixed,layer_8,,normalized_effective_rank,4,708,layer,0.2313836701337788
4+,medium,mixed,layer_8,,spatial_variance,4,708,layer,1.3500802710971447
4+,medium,mixed,layer_11,,token_cosine,4,708,layer,0.4352263944333661
4+,medium,mixed,layer_11,,effective_rank,4,708,layer,17.903465263388036
4+,medium,mixed,layer_11,,normalized_effective_rank,4,708,layer,0.27974164474043806
4+,medium,mixed,layer_11,,spatial_variance,4,708,layer,0.08864521085951527
4+,medium,mixed,layer_2,layer_5,linear_cka,4,708,pair,0.9640823542897863
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,708,pair,0.1522585909512188
4+,medium,mixed,layer_2,layer_8,linear_cka,4,708,pair,0.9312100510571759
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,708,pair,0.3944013249123079
4+,medium,mixed,layer_2,layer_11,linear_cka,4,708,pair,0.7699952634920649
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,708,pair,0.7582055481135846
4+,medium,mixed,layer_5,layer_8,linear_cka,4,708,pair,0.9755103476655304
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,708,pair,0.24517017682758316
4+,medium,mixed,layer_5,layer_11,linear_cka,4,708,pair,0.8338575767228898
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,708,pair,0.7242961670199727
4+,medium,mixed,layer_8,layer_11,linear_cka,4,708,pair,0.8834556553969535
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,708,pair,0.6599433448834859
4+,medium,mixed,layer_2,,token_cosine,4,709,layer,0.4123272601219834
4+,medium,mixed,layer_2,,effective_rank,4,709,layer,6.033357624088923
4+,medium,mixed,layer_2,,normalized_effective_rank,4,709,layer,0.09427121287638943
4+,medium,mixed,layer_2,,spatial_variance,4,709,layer,5.866584256251213
4+,medium,mixed,layer_5,,token_cosine,4,709,layer,0.22887778060215905
4+,medium,mixed,layer_5,,effective_rank,4,709,layer,8.662356929680254
4+,medium,mixed,layer_5,,normalized_effective_rank,4,709,layer,0.13534932702625396
4+,medium,mixed,layer_5,,spatial_variance,4,709,layer,6.128229890521514
4+,medium,mixed,layer_8,,token_cosine,4,709,layer,0.1787898080792972
4+,medium,mixed,layer_8,,effective_rank,4,709,layer,14.796795012275766
4+,medium,mixed,layer_8,,normalized_effective_rank,4,709,layer,0.23119992206680884
4+,medium,mixed,layer_8,,spatial_variance,4,709,layer,1.35146314767207
4+,medium,mixed,layer_11,,token_cosine,4,709,layer,0.4351215533002614
4+,medium,mixed,layer_11,,effective_rank,4,709,layer,17.90418055450049
4+,medium,mixed,layer_11,,normalized_effective_rank,4,709,layer,0.27975282116407013
4+,medium,mixed,layer_11,,spatial_variance,4,709,layer,0.08866997994776588
4+,medium,mixed,layer_2,layer_5,linear_cka,4,709,pair,0.9642116252866307
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,709,pair,0.15204498158866456
4+,medium,mixed,layer_2,layer_8,linear_cka,4,709,pair,0.9313592601992549
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,709,pair,0.39407382382117334
4+,medium,mixed,layer_2,layer_11,linear_cka,4,709,pair,0.7700536936594317
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,709,pair,0.7583546653811112
4+,medium,mixed,layer_5,layer_8,linear_cka,4,709,pair,0.9755976779862094
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,709,pair,0.24484251826537612
4+,medium,mixed,layer_5,layer_11,linear_cka,4,709,pair,0.8339547499461981
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,709,pair,0.7242182997551534
4+,medium,mixed,layer_8,layer_11,linear_cka,4,709,pair,0.883239343980272
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,709,pair,0.6600115265166657
4+,medium,mixed,layer_2,,token_cosine,4,710,layer,0.4126294607115364
4+,medium,mixed,layer_2,,effective_rank,4,710,layer,6.034913493654408
4+,medium,mixed,layer_2,,normalized_effective_rank,4,710,layer,0.09429552333835013
4+,medium,mixed,layer_2,,spatial_variance,4,710,layer,5.863537411358775
4+,medium,mixed,layer_5,,token_cosine,4,710,layer,0.22885580457598023
4+,medium,mixed,layer_5,,effective_rank,4,710,layer,8.66749602051556
4+,medium,mixed,layer_5,,normalized_effective_rank,4,710,layer,0.13542962532055564
4+,medium,mixed,layer_5,,spatial_variance,4,710,layer,6.124159421023431
4+,medium,mixed,layer_8,,token_cosine,4,710,layer,0.17883077483500473
4+,medium,mixed,layer_8,,effective_rank,4,710,layer,14.806482944807822
4+,medium,mixed,layer_8,,normalized_effective_rank,4,710,layer,0.23135129601262222
4+,medium,mixed,layer_8,,spatial_variance,4,710,layer,1.3504006882376551
4+,medium,mixed,layer_11,,token_cosine,4,710,layer,0.43492458808935897
4+,medium,mixed,layer_11,,effective_rank,4,710,layer,17.89904913827157
4+,medium,mixed,layer_11,,normalized_effective_rank,4,710,layer,0.2796726427854933
4+,medium,mixed,layer_11,,spatial_variance,4,710,layer,0.08866855676509917
4+,medium,mixed,layer_2,layer_5,linear_cka,4,710,pair,0.9642003046142289
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,710,pair,0.15207003380099313
4+,medium,mixed,layer_2,layer_8,linear_cka,4,710,pair,0.9311051409008005
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,710,pair,0.394111512370994
4+,medium,mixed,layer_2,layer_11,linear_cka,4,710,pair,0.7698899901236268
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,710,pair,0.7584043167227218
4+,medium,mixed,layer_5,layer_8,linear_cka,4,710,pair,0.9755383544910107
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,710,pair,0.24511799179415633
4+,medium,mixed,layer_5,layer_11,linear_cka,4,710,pair,0.8338475863401617
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,710,pair,0.7242200541109775
4+,medium,mixed,layer_8,layer_11,linear_cka,4,710,pair,0.8831893851221997
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,710,pair,0.6599391440607187
4+,medium,mixed,layer_2,,token_cosine,4,711,layer,0.41252070780169914
4+,medium,mixed,layer_2,,effective_rank,4,711,layer,6.033269283550739
4+,medium,mixed,layer_2,,normalized_effective_rank,4,711,layer,0.0942698325554803
4+,medium,mixed,layer_2,,spatial_variance,4,711,layer,5.8659895088142
4+,medium,mixed,layer_5,,token_cosine,4,711,layer,0.22886162064391743
4+,medium,mixed,layer_5,,effective_rank,4,711,layer,8.665314878268159
4+,medium,mixed,layer_5,,normalized_effective_rank,4,711,layer,0.13539554497293999
4+,medium,mixed,layer_5,,spatial_variance,4,711,layer,6.120234836733495
4+,medium,mixed,layer_8,,token_cosine,4,711,layer,0.17895887004801778
4+,medium,mixed,layer_8,,effective_rank,4,711,layer,14.820146711489901
4+,medium,mixed,layer_8,,normalized_effective_rank,4,711,layer,0.2315647923670297
4+,medium,mixed,layer_8,,spatial_variance,4,711,layer,1.3500335275586173
4+,medium,mixed,layer_11,,token_cosine,4,711,layer,0.43510004078110787
4+,medium,mixed,layer_11,,effective_rank,4,711,layer,17.896912735248694
4+,medium,mixed,layer_11,,normalized_effective_rank,4,711,layer,0.27963926148826085
4+,medium,mixed,layer_11,,spatial_variance,4,711,layer,0.08870940909305287
4+,medium,mixed,layer_2,layer_5,linear_cka,4,711,pair,0.9642689045413664
4+,medium,mixed,layer_2,layer_5,directional_novelty,4,711,pair,0.15213091328390732
4+,medium,mixed,layer_2,layer_8,linear_cka,4,711,pair,0.9311699390632466
4+,medium,mixed,layer_2,layer_8,directional_novelty,4,711,pair,0.3945669724223839
4+,medium,mixed,layer_2,layer_11,linear_cka,4,711,pair,0.7699146646161714
4+,medium,mixed,layer_2,layer_11,directional_novelty,4,711,pair,0.7584547879634661
4+,medium,mixed,layer_5,layer_8,linear_cka,4,711,pair,0.9753391079453743
4+,medium,mixed,layer_5,layer_8,directional_novelty,4,711,pair,0.24542287458246784
4+,medium,mixed,layer_5,layer_11,linear_cka,4,711,pair,0.8337325619579118
4+,medium,mixed,layer_5,layer_11,directional_novelty,4,711,pair,0.7244441612425665
4+,medium,mixed,layer_8,layer_11,linear_cka,4,711,pair,0.883252978693527
4+,medium,mixed,layer_8,layer_11,directional_novelty,4,711,pair,0.660070463495817
4+,medium,mixed,layer_2,,token_cosine,4,712,layer,0.41262000068774884
4+,medium,mixed,layer_2,,effective_rank,4,712,layer,6.036934224796519
4+,medium,mixed,layer_2,,normalized_effective_rank,4,712,layer,0.0943270972624456
4+,medium,mixed,layer_2,,spatial_variance,4,712,layer,5.864767500417173
4+,medium,mixed,layer_5,,token_cosine,4,712,layer,0.22895399009224676
4+,medium,mixed,layer_5,,effective_rank,4,712,layer,8.668111528188211
4+,medium,mixed,layer_5,,normalized_effective_rank,4,712,layer,0.1354392426279408
4+,medium,mixed,layer_5,,spatial_variance,4,712,layer,6.117167879186624
4+,medium,mixed,layer_8,,token_cosine,4,712,layer,0.17908144774657203
4+,medium,mixed,layer_8,,effective_rank,4,712,layer,14.818753508828985
4+,medium,mixed,layer_8,,normalized_effective_rank,4,712,layer,0.2315430235754529
4+,medium,mixed,layer_8,,spatial_variance,4,712,layer,1.348921414030289
